DATE,ASPUS_M,ASPUS_PCT_CHG,ASPUS_Q_PCT_CHG,ASPUS_A_PCT_CHG,ASPUS_2A_PCT_CHG,ASPUS_3A_PCT_CHG
1/1/1962,19300,0,0,0,0.015544041,0.103626943
2/1/1962,19300,0,0,0,0.015544041,0.103626943
3/1/1962,19300,0,0,0,0.015544041,0.103626943
4/1/1962,19300,0,0,0,0.015544041,0.103626943
5/1/1962,19300,0,0,0,0.015544041,0.103626943
6/1/1962,19300,0,0,0,0.015544041,0.103626943
7/1/1962,19300,0,0,0,0.015544041,0.103626943
8/1/1962,19300,0,0,0,0.015544041,0.103626943
9/1/1962,19300,0,0,0,0.015544041,0.103626943
10/1/1962,19300,0,0,0,0.015544041,0.103626943
11/1/1962,19300,0,0,0,0.015544041,0.103626943
12/1/1962,19300,0,0,0,0.015544041,0.103626943
1/1/1963,19300,0,0,0,0.015544041,0.103626943
2/1/1963,19333.33333,0.001727116,0.001727116,0.001727116,0.015544041,0.103626943
3/1/1963,19366.66667,0.001724138,0.003454232,0.003454232,0.015544041,0.103626943
4/1/1963,19400,0.00172117,0.003448276,0.005181347,0.015544041,0.103626943
5/1/1963,19333.33333,-0.003436426,-0.001721171,0.001727116,0.015544041,0.103626943
6/1/1963,19266.66667,-0.003448276,-0.006872852,-0.001727116,0.015544041,0.103626943
7/1/1963,19200,-0.003460208,-0.006896552,-0.005181347,0.015544041,0.103626943
8/1/1963,19333.33333,0.006944444,0.003460207,0.001727116,0.015544041,0.103626943
9/1/1963,19466.66667,0.006896552,0.013888889,0.008635579,0.015544041,0.103626943
10/1/1963,19600,0.006849315,0.013793104,0.015544041,0.015544041,0.103626943
11/1/1963,19600,0,0.006849315,0.015544041,0.015544041,0.103626943
12/1/1963,19600,0,0,0.015544041,0.015544041,0.103626943
1/1/1964,19600,0,0,0.013793104,0.015544041,0.103626943
2/1/1964,19800,0.010204082,0.010204082,0.022375215,0.025906736,0.103626943
3/1/1964,20000,0.01010101,0.020408163,0.030927835,0.03626943,0.103626943
4/1/1964,20200,0.01,0.02020202,0.044827586,0.046632124,0.103626943
5/1/1964,20300,0.004950495,0.015,0.053633218,0.051813472,0.103626943
6/1/1964,20400,0.004926108,0.00990099,0.0625,0.056994819,0.103626943
7/1/1964,20500,0.004901961,0.009852217,0.060344828,0.062176166,0.103626943
8/1/1964,20633.33333,0.006504065,0.011437908,0.059931506,0.069084628,0.103626943
9/1/1964,20766.66667,0.006462036,0.01300813,0.05952381,0.075993092,0.103626943
10/1/1964,20900,0.006420546,0.012924071,0.066326531,0.082901554,0.103626943
11/1/1964,21100,0.009569378,0.016051364,0.076530612,0.093264249,0.103626943
12/1/1964,21300,0.009478673,0.019138756,0.086734694,0.103626943,0.103626943
1/1/1965,21500,0.009389671,0.018957346,0.085858586,0.112068966,0.113989637
2/1/1965,21333.33333,-0.007751938,0.001564945,0.066666666,0.101549053,0.105354059
3/1/1965,21166.66667,-0.0078125,-0.015503876,0.047854786,0.091065292,0.09671848
4/1/1965,21000,-0.007874016,-0.015625,0.034482759,0.086206897,0.088082902
5/1/1965,21200,0.00952381,0.001574803,0.039215686,0.100346021,0.098445596
6/1/1965,21400,0.009433962,0.019047619,0.043902439,0.114583333,0.10880829
7/1/1965,21600,0.009345794,0.018867925,0.046849758,0.11724138,0.119170984
8/1/1965,21633.33333,0.00154321,0.010903427,0.041733547,0.11130137,0.1208981
9/1/1965,21666.66667,0.001540832,0.00308642,0.036682616,0.105442177,0.122625216
10/1/1965,21700,0.001538461,0.003081664,0.028436019,0.107142857,0.124352332
11/1/1965,22033.33333,0.015360983,0.016923077,0.034428795,0.12414966,0.141623489
12/1/1965,22366.66667,0.015128593,0.030721966,0.040310078,0.141156463,0.158894646
1/1/1966,22700,0.01490313,0.030257186,0.0640625,0.146464646,0.174137931
2/1/1966,22866.66667,0.007342144,0.022354694,0.080314961,0.143333334,0.180722892
3/1/1966,23033.33333,0.007288629,0.014684288,0.096825397,0.140264026,0.187285223
4/1/1966,23200,0.00723589,0.014577259,0.094339623,0.142857143,0.2
5/1/1966,23133.33333,-0.002873563,0.004341534,0.080996885,0.133986928,0.200692041
6/1/1966,23066.66667,-0.002881844,-0.005747126,0.067901235,0.125203252,0.201388889
7/1/1966,23000,-0.002890174,-0.005763689,0.063174114,0.114701131,0.189655173
8/1/1966,22933.33333,-0.002898551,-0.005780347,0.058461538,0.104333868,0.178082191
9/1/1966,22866.66667,-0.002906976,-0.005797101,0.053763441,0.094098884,0.166666667
10/1/1966,22800,-0.002915452,-0.005813953,0.034795764,0.08056872,0.163265306
11/1/1966,23200,0.01754386,0.014577259,0.037257824,0.089201878,0.183673469
12/1/1966,23600,0.017241379,0.035087719,0.039647577,0.097674419,0.204081633
1/1/1967,24000,0.016949153,0.034482759,0.049562682,0.125,0.212121212
2/1/1967,24066.66667,0.002777778,0.019774011,0.044862518,0.137007874,0.203333333
3/1/1967,24133.33333,0.002770083,0.005555555,0.040229885,0.149206349,0.194719472
4/1/1967,24200,0.002762431,0.005540166,0.04610951,0.141509434,0.192118227
5/1/1967,24100,-0.004132231,-0.001381215,0.044797688,0.126168224,0.181372549
6/1/1967,24000,-0.004149378,-0.008264463,0.043478261,0.111111111,0.170731707
7/1/1967,23900,-0.004166667,-0.008298755,0.042151163,0.10477658,0.158319871
8/1/1967,24066.66667,0.006973501,0.002777778,0.052478134,0.110769231,0.158908507
9/1/1967,24233.33333,0.006925207,0.013947001,0.062865497,0.116743471,0.159489633
10/1/1967,24400,0.006877579,0.013850415,0.051724138,0.107413011,0.156398104
11/1/1967,24733.33333,0.013661202,0.020632737,0.048022599,0.10581222,0.161189358
12/1/1967,25066.66667,0.013477089,0.027322405,0.044444445,0.104258444,0.165891473
1/1/1968,25400,0.013297872,0.026954178,0.055401662,0.110787172,0.190625
2/1/1968,25833.33333,0.017060367,0.030585106,0.070441989,0.121562952,0.220472441
3/1/1968,26266.66667,0.016774194,0.034120735,0.085399449,0.132183908,0.250793651
4/1/1968,26700,0.016497462,0.033548387,0.107883817,0.154178675,0.259433962
5/1/1968,26666.66667,-0.001248439,0.015228426,0.111111111,0.156069364,0.246105919
6/1/1968,26633.33333,-0.00125,-0.002496879,0.114365411,0.157971014,0.233024691
7/1/1968,26600,-0.001251564,-0.0025,0.105263158,0.159883721,0.229583976
8/1/1968,26733.33333,0.005012531,0.003754693,0.103163686,0.16909621,0.233846154
9/1/1968,26866.66667,0.004987531,0.010025063,0.101092896,0.178362573,0.238095238
10/1/1968,27000,0.004962779,0.009975062,0.091644205,0.163793103,0.225416036
11/1/1968,27200,0.007407407,0.012406948,0.085106383,0.152542373,0.21609538
12/1/1968,27400,0.007352941,0.014814815,0.078740157,0.141666667,0.207048458
1/1/1969,27600,0.00729927,0.014705882,0.068387097,0.146814404,0.206997084
2/1/1969,27766.66667,0.006038647,0.013381995,0.057106599,0.150552486,0.205499277
3/1/1969,27933.33333,0.006002401,0.012077295,0.04619226,0.154269972,0.204022988
4/1/1969,28100,0.005966587,0.012004802,0.05375,0.165975104,0.214697407
5/1/1969,28100,0,0.005966587,0.055068836,0.170833333,0.218208092
6/1/1969,28100,0,0,0.056390977,0.175732218,0.22173913
7/1/1969,28100,0,0,0.051122195,0.167590028,0.225290698
8/1/1969,27766.66667,-0.011862396,-0.011862396,0.033498759,0.145804677,0.214285714
9/1/1969,27433.33333,-0.012004802,-0.023724793,0.016049383,0.12431694,0.203216374
10/1/1969,27100,-0.012150668,-0.024009604,-0.003676471,0.095687332,0.168103448
11/1/1969,27066.66667,-0.001230012,-0.013365735,-0.01216545,0.079787234,0.146892656
12/1/1969,27033.33333,-0.001231527,-0.002460025,-0.020531401,0.064304462,0.126388889
1/1/1970,27000,-0.001233045,-0.002463054,-0.027611045,0.04516129,0.121883656
2/1/1970,27100,0.003703704,0.002466091,-0.029832935,0.031725888,0.122928177
3/1/1970,27200,0.003690037,0.007407407,-0.03202847,0.018726592,0.123966942
4/1/1970,27300,0.003676471,0.007380074,-0.028469751,0.02375,0.132780083
5/1/1970,26866.66667,-0.015873016,-0.012254902,-0.043890866,0.008760951,0.119444445
6/1/1970,26433.33333,-0.016129033,-0.031746032,-0.059311981,-0.006265664,0.10599721
7/1/1970,26000,-0.016393442,-0.032258065,-0.06362545,-0.027431421,0.08033241
8/1/1970,26100,0.003846154,-0.01261034,-0.048602673,-0.02853598,0.077028886
9/1/1970,26200,0.003831418,0.007692308,-0.033210332,-0.02962963,0.073770492
10/1/1970,26300,0.003816794,0.007662835,-0.028325123,-0.033088235,0.063342318
11/1/1970,26633.33333,0.012674271,0.01653944,-0.014796547,-0.027980535,0.0625
12/1/1970,26966.66667,0.012515645,0.025348543,-0.001234568,-0.02294686,0.06167979
1/1/1971,27300,0.012360939,0.025031289,0.007380074,-0.016806723,0.056774194
2/1/1971,27733.33333,0.015873016,0.02843016,0.019607843,-0.007159905,0.055837563
3/1/1971,28166.66667,0.015625,0.031746032,0.031746032,0.002372479,0.054931336
4/1/1971,28600,0.015384615,0.03125,0.064516129,0.017793594,0.0725
5/1/1971,28500,-0.003496503,0.011834319,0.078184111,0.014234875,0.07008761
6/1/1971,28400,-0.003508772,-0.006993007,0.092307692,0.010676157,0.067669173
7/1/1971,28300,-0.003521127,-0.007017544,0.084291188,0.019207683,0.058603491
8/1/1971,28266.66667,-0.001177856,-0.004694836,0.078880407,0.030376671,0.052109181
9/1/1971,28233.33333,-0.001179246,-0.002355713,0.073510773,0.041820418,0.045679012
10/1/1971,28200,-0.001180637,-0.002358491,0.05882353,0.041871921,0.036764706
11/1/1971,28466.66667,0.009456265,0.008264463,0.055624227,0.053020962,0.038929441
12/1/1971,28733.33333,0.009367681,0.018912529,0.052503052,0.064197531,0.041062802
1/1/1972,29000,0.009280743,0.018735363,0.045673077,0.070110701,0.044417767
2/1/1972,29133.33333,0.004597701,0.013921114,0.034319526,0.071078431,0.042959427
3/1/1972,29266.66667,0.004576659,0.009195402,0.023310023,0.072039072,0.041518387
4/1/1972,29400,0.004555809,0.009153318,0.031578947,0.094292804,0.046263345
5/1/1972,29700,0.010204082,0.014806378,0.045774648,0.123581337,0.056939502
6/1/1972,30000,0.01010101,0.020408163,0.060070671,0.153846154,0.067615658
7/1/1972,30300,0.01,0.02020202,0.071933962,0.16091954,0.091236494
8/1/1972,30733.33333,0.01430143,0.024444444,0.088547816,0.17302799,0.120291616
9/1/1972,31166.66667,0.014099783,0.02860286,0.105200946,0.18504436,0.150061501
10/1/1972,31600,0.013903743,0.028199566,0.110070257,0.186483104,0.167487685
11/1/1972,32000,0.012658228,0.026737968,0.113689095,0.186650185,0.183723798
12/1/1972,32400,0.0125,0.025316456,0.117241379,0.186813187,0.2
1/1/1973,32800,0.012345679,0.025,0.125858124,0.182692308,0.210332103
2/1/1973,33566.66667,0.023373984,0.036008231,0.146924829,0.191715976,0.234068628
3/1/1973,34333.33333,0.022840119,0.046747967,0.167800453,0.2004662,0.257631258
4/1/1973,35100,0.022330097,0.045680238,0.181818182,0.231578947,0.306451613
5/1/1973,35366.66667,0.007597341,0.030097088,0.178888889,0.245305164,0.337957125
6/1/1973,35633.33333,0.007540056,0.015194682,0.176017602,0.259128386,0.37051282
7/1/1973,35900,0.00748363,0.015080113,0.168112798,0.27004717,0.375478927
8/1/1973,36133.33333,0.006499536,0.014031805,0.159358289,0.279811098,0.37913486
9/1/1973,36366.66667,0.006457565,0.012999072,0.150843882,0.289598109,0.382762991
10/1/1973,36600,0.006416132,0.012915129,0.14375,0.285714286,0.374217772
11/1/1973,37066.66667,0.012750455,0.019248396,0.144032922,0.290023202,0.374536465
12/1/1973,37533.33333,0.012589928,0.025500911,0.144308943,0.294252873,0.374847375
1/1/1974,38000,0.012433393,0.025179856,0.132075472,0.304347826,0.370192308
2/1/1974,38200,0.005263158,0.017761989,0.112621359,0.30523918,0.356213018
3/1/1974,38400,0.005235602,0.010526316,0.094017094,0.306122449,0.342657343
4/1/1974,38600,0.005208333,0.010471204,0.091423186,0.2996633,0.354385965
5/1/1974,38733.33333,0.003454231,0.008680555,0.086997194,0.291111111,0.363849765
6/1/1974,38866.66667,0.003442341,0.006908463,0.082636955,0.282728273,0.373380448
7/1/1974,39000,0.003430532,0.006884682,0.079335793,0.268980477,0.379716981
8/1/1974,39100,0.002564103,0.00600343,0.075160403,0.254545454,0.38488784
9/1/1974,39200,0.002557545,0.005128205,0.071038251,0.240506329,0.390070922
10/1/1974,39300,0.00255102,0.00511509,0.060251798,0.228125,0.380562061
11/1/1974,39833.33333,0.013570823,0.016156463,0.061278863,0.229423868,0.386310905
12/1/1974,40366.66667,0.013389122,0.027141646,0.062280702,0.230691057,0.391954023
1/1/1975,40900,0.013212221,0.026778243,0.070680628,0.218470705,0.40389016
2/1/1975,41466.66667,0.013854931,0.027250206,0.079861111,0.207766991,0.416856492
3/1/1975,42033.33333,0.013665595,0.027709861,0.088946459,0.197530864,0.429705215
4/1/1975,42600,0.013481364,0.02733119,0.099827883,0.204524034,0.434343434
5/1/1975,42466.66667,-0.00312989,0.010309279,0.092624357,0.191768008,0.415555556
6/1/1975,42333.33333,-0.003139718,-0.006259781,0.085470085,0.179201486,0.397139714
7/1/1975,42200,-0.003149606,-0.006279435,0.079283887,0.167896679,0.373101952
8/1/1975,42933.33333,0.017377567,0.014173228,0.095238095,0.180568286,0.377540107
9/1/1975,43666.66667,0.017080745,0.034755134,0.111111111,0.193078324,0.38185654
10/1/1975,44400,0.016793893,0.034161491,0.114644352,0.197841727,0.3875
11/1/1975,44933.33333,0.012012012,0.029007633,0.113129645,0.197158082,0.386831276
12/1/1975,45466.66667,0.011869436,0.024024024,0.111654442,0.196491228,0.386178862
1/1/1976,46000,0.011730205,0.023738872,0.109324759,0.204188482,0.37040715
2/1/1976,46600,0.013043478,0.024926686,0.108643933,0.213541667,0.357281554
3/1/1976,47200,0.012875536,0.026086957,0.107981221,0.222797927,0.344729345
4/1/1976,47800,0.012711864,0.025751073,0.125588697,0.234079174,0.351555137
5/1/1976,47900,0.00209205,0.014830508,0.131496063,0.232418525,0.34424696
6/1/1976,48000,0.002087683,0.0041841,0.137440758,0.230769231,0.337047354
7/1/1976,48100,0.002083333,0.004175365,0.120341615,0.230179028,0.331180812
8/1/1976,48833.33333,0.015246015,0.017361111,0.118320611,0.245748299,0.342804766
9/1/1976,49566.66667,0.015017065,0.030492031,0.116366366,0.261238338,0.35428051
10/1/1976,50300,0.014794889,0.03003413,0.119436202,0.262761506,0.357014388
11/1/1976,50733.33333,0.008614977,0.023537323,0.115835777,0.256812551,0.351687389
12/1/1976,51166.66667,0.008541393,0.017229954,0.112318841,0.251018745,0.346491228
1/1/1977,51600,0.008469055,0.017082786,0.107296137,0.24437299,0.35078534
2/1/1977,52500,0.01744186,0.026058632,0.112288136,0.249008723,0.3671875
3/1/1977,53400,0.017142857,0.034883721,0.117154812,0.253521127,0.383419689
4/1/1977,54300,0.016853933,0.034285714,0.133611691,0.278649921,0.401893288
5/1/1977,54200,-0.001841621,0.014981273,0.129166667,0.280314961,0.394511149
6/1/1977,54100,-0.001845018,-0.003683241,0.124740125,0.281990521,0.387179487
7/1/1977,54000,-0.001848429,-0.003690037,0.105802048,0.257763975,0.381074169
8/1/1977,55166.66667,0.021604938,0.019716574,0.112979153,0.263358779,0.407312925
9/1/1977,56333.33333,0.021148036,0.043209876,0.119946985,0.268768769,0.433418151
10/1/1977,57500,0.020710059,0.042296072,0.133377135,0.279673591,0.443514644
11/1/1977,58100,0.010434783,0.031360947,0.135504886,0.277859237,0.439306358
12/1/1977,58700,0.010327022,0.020869565,0.137596899,0.276086957,0.435207824
1/1/1978,59300,0.010221465,0.020654045,0.12952381,0.272532189,0.430064309
2/1/1978,60066.66667,0.012928612,0.023282226,0.124843945,0.27259887,0.429024584
3/1/1978,60833.33333,0.012763596,0.025857223,0.120319214,0.272663877,0.428012519
4/1/1978,61600,0.01260274,0.025527192,0.136531365,0.286012526,0.45054945
5/1/1978,62233.33333,0.010281385,0.023013699,0.150338879,0.296527778,0.47007874
6/1/1978,62866.66667,0.010176754,0.020562771,0.164197531,0.306999307,0.489731438
7/1/1978,63500,0.010074231,0.020353508,0.151057402,0.300341297,0.479037267
8/1/1978,64466.66667,0.015223097,0.025450689,0.144378698,0.300605245,0.476335878
9/1/1978,65433.33333,0.014994829,0.030446194,0.137971014,0.300861498,0.473723724
10/1/1978,66400,0.014773306,0.029989659,0.142857143,0.308804205,0.477744807
11/1/1978,67033.33333,0.009538153,0.024452369,0.141964793,0.31009772,0.474340176
12/1/1978,67666.66667,0.009448036,0.019076305,0.1410905,0.311369509,0.471014493
1/1/1979,68300,0.009359606,0.018896072,0.137069922,0.300952381,0.465665236
2/1/1979,69666.66667,0.020009761,0.02955665,0.14520548,0.304619226,0.475988701
3/1/1979,71033.33333,0.019617225,0.040019522,0.153138528,0.308164518,0.486052999
4/1/1979,72400,0.019239794,0.03923445,0.163363685,0.335793358,0.511482255
5/1/1979,73000,0.008287293,0.027686532,0.161187699,0.34935305,0.520833333
6/1/1979,73600,0.008219178,0.016574586,0.159055118,0.362962963,0.53014553
7/1/1979,74200,0.008152174,0.016438356,0.15098242,0.345015106,0.519453925
8/1/1979,73700,-0.006738544,0.001358696,0.126337239,0.308284024,0.486886348
9/1/1979,73200,-0.006784261,-0.013477089,0.102409639,0.273043478,0.45526839
10/1/1979,72700,-0.006830601,-0.013568521,0.084535057,0.251290878,0.432982917
11/1/1979,73000,0.004126547,-0.00273224,0.078817734,0.243611584,0.426710098
12/1/1979,73300,0.004109589,0.008253095,0.073206442,0.23608769,0.420542636
1/1/1980,73600,0.004092769,0.008219178,0.05645933,0.225305216,0.401904762
2/1/1980,73866.66667,0.003623188,0.007730787,0.039887377,0.214246575,0.383270911
3/1/1980,74133.33333,0.003610108,0.007246377,0.023941068,0.203463203,0.365254757
4/1/1980,74400,0.003597122,0.007220217,0.019178082,0.195500803,0.372693727
5/1/1980,75433.33333,0.013888889,0.017535971,0.02490942,0.199893955,0.394331485
6/1/1980,76466.66667,0.01369863,0.027777778,0.030548068,0.204199475,0.416049383
7/1/1980,77500,0.013513513,0.02739726,0.05156038,0.202171665,0.404833837
8/1/1980,78333.33333,0.010752688,0.024411508,0.070127505,0.197147224,0.390532544
9/1/1980,79166.66667,0.010638298,0.021505376,0.088950023,0.192269076,0.376811594
10/1/1980,80000,0.010526316,0.021276596,0.095890411,0.193436102,0.376936317
11/1/1980,80300,0.00375,0.014315789,0.095497954,0.186699507,0.367972743
12/1/1980,80600,0.00373599,0.0075,0.095108696,0.180087848,0.359190556
1/1/1981,80900,0.003722084,0.00747198,0.095216606,0.161244019,0.346836848
2/1/1981,82033.33333,0.014009065,0.017783292,0.106564748,0.154856875,0.348493151
3/1/1981,83166.66667,0.013815522,0.028018129,0.117831541,0.148710866,0.350108225
4/1/1981,84300,0.013627254,0.027631044,0.117543084,0.154794521,0.354579539
5/1/1981,84133.33333,-0.001977066,0.011623246,0.100261552,0.143115942,0.338282078
6/1/1981,83966.66667,-0.001980982,-0.003954132,0.08344086,0.131626235,0.322309711
