,HSN1F_M,HSN1F_M_PCT_CHG,HSN1F_Q_PCT_CHG,HSN1F_A_PCT_CHG,HSN1F_2A_PCT_CHG,HSN1F_3A_PCT_CHG
1981-03-01,514.0,0.007843137254901933,0.005870841487279899,0.3891891891891892,-0.3128342245989305,-0.40509259259259256
1981-04-01,470.0,-0.08560311284046696,-0.07843137254901966,0.002132196162046851,-0.35350756533700134,-0.45157526254375724
1981-05-01,467.0,-0.006382978723404209,-0.09143968871595332,-0.15398550724637683,-0.33285714285714285,-0.4400479616306955
1981-06-01,415.0,-0.11134903640256955,-0.11702127659574468,-0.3474842767295597,-0.4195804195804196,-0.4740177439797212
1981-07-01,431.0,0.03855421686746996,-0.0770877944325482,-0.34597875569044,-0.40877914951989025,-0.4298941798941799
1981-08-01,378.0,-0.12296983758700697,-0.08915662650602407,-0.3657718120805369,-0.4800550206327373,-0.5344827586206897
1981-09-01,338.0,-0.10582010582010581,-0.21577726218097448,-0.3975044563279857,-0.4955223880597015,-0.6123853211009174
1981-10-01,356.0,0.053254437869822535,-0.05820105820105825,-0.3665480427046264,-0.4036850921273032,-0.5538847117794486
1981-11-01,382.0,0.0730337078651686,0.1301775147928994,-0.28195488721804507,-0.3166368515205724,-0.5254658385093167
1981-12-01,457.0,0.19633507853403143,0.2837078651685394,-0.10567514677103718,-0.22804054054054057,-0.3938992042440318
1982-01-01,368.0,-0.19474835886214437,-0.03664921465968585,-0.2784313725490196,-0.31977818853974127,-0.4910096818810512
1982-02-01,365.0,-0.008152173913043459,-0.20131291028446385,-0.28988326848249024,-0.22995780590717296,-0.5397225725094578
1982-03-01,374.0,0.024657534246575352,0.016304347826086918,-0.20425531914893613,0.0108108108108107,-0.5
1982-04-01,339.0,-0.0935828877005348,-0.07123287671232881,-0.27408993576017127,-0.2771855010660981,-0.5337001375515819
1982-05-01,384.0,0.1327433628318584,0.02673796791443861,-0.07469879518072287,-0.30434782608695654,-0.4514285714285714
1982-06-01,370.0,-0.03645833333333337,0.09144542772861364,-0.14153132250580047,-0.41823899371069184,-0.4825174825174825
1982-07-01,375.0,0.013513513513513598,-0.0234375,-0.007936507936507908,-0.43095599393019723,-0.48559670781893005
1982-08-01,407.0,0.08533333333333326,0.10000000000000009,0.20414201183431957,-0.31711409395973156,-0.4401650618982118
1982-09-01,481.0,0.18181818181818188,0.2826666666666666,0.351123595505618,-0.142602495543672,-0.28208955223880594
1982-10-01,480.0,-0.0020790020790020236,0.17936117936117935,0.25654450261780104,-0.14590747330960852,-0.1959798994974874
1982-11-01,554.0,0.15416666666666656,0.15176715176715172,0.21225382932166292,0.041353383458646586,-0.008944543828264706
1982-12-01,521.0,-0.05956678700361007,0.0854166666666667,0.4157608695652173,0.019569471624266255,-0.11993243243243246
1983-01-01,582.0,0.11708253358925136,0.05054151624548742,0.5945205479452054,0.14117647058823524,0.07578558225508325
1983-02-01,562.0,-0.03436426116838487,0.07869481765834929,0.5026737967914439,0.09338521400778199,0.18565400843881852
1983-03-01,596.0,0.06049822064056931,0.02405498281786933,0.7581120943952802,0.2680851063829788,0.6108108108108108
1983-04-01,638.0,0.07046979865771807,0.13523131672597866,0.6614583333333333,0.36616702355460395,0.3603411513859276
1983-05-01,664.0,0.040752351097178785,0.11409395973154357,0.7945945945945947,0.6000000000000001,0.2028985507246377
1983-06-01,651.0,-0.01957831325301207,0.020376175548589393,0.736,0.5104408352668213,0.02358490566037741
1983-07-01,606.0,-0.06912442396313367,-0.08734939759036142,0.48894348894348894,0.6031746031746033,-0.08042488619119881
1983-08-01,572.0,-0.05610561056105612,-0.12135176651305679,0.18918918918918926,0.6923076923076923,-0.04026845637583898
1983-09-01,608.0,0.06293706293706292,0.0033003300330032292,0.2666666666666666,0.7078651685393258,0.08377896613190727
1983-10-01,632.0,0.03947368421052633,0.10489510489510478,0.1407942238267148,0.6544502617801047,0.12455516014234869
1983-11-01,644.0,0.018987341772152,0.05921052631578938,0.23608445297504788,0.4091903719912473,0.21052631578947367
1983-12-01,773.0,0.2003105590062111,0.2231012658227849,0.32817869415807555,1.1005434782608696,0.5127201565557731
1984-01-01,691.0,-0.1060802069857697,0.07298136645962727,0.2295373665480427,0.893150684931507,0.3549019607843138
1984-02-01,696.0,0.00723589001447178,-0.09961190168175937,0.16778523489932895,0.8609625668449199,0.35408560311284054
1984-03-01,641.0,-0.07902298850574707,-0.0723589001447178,0.004702194357366851,0.8908554572271385,0.3638297872340426
1984-04-01,639.0,-0.0031201248049922414,-0.0818965517241379,-0.03765060240963858,0.6640625,0.3683083511777301
1984-05-01,615.0,-0.03755868544600938,-0.040561622464898583,-0.055299539170506895,0.6621621621621621,0.4819277108433735
1984-06-01,630.0,0.024390243902439046,-0.014084507042253502,0.03960396039603964,0.6799999999999999,0.4617169373549883
1984-07-01,619.0,-0.01746031746031751,0.006504065040650486,0.08216783216783208,0.520884520884521,0.6375661375661377
1984-08-01,567.0,-0.08400646203554119,-0.09999999999999998,-0.06743421052631582,0.1787941787941787,0.6775147928994083
1984-09-01,662.0,0.16754850088183426,0.06946688206785145,0.04746835443037978,0.37916666666666665,0.8595505617977528
1984-10-01,687.0,0.03776435045317217,0.21164021164021163,0.06677018633540377,0.24007220216606506,0.7984293193717278
1984-11-01,597.0,-0.13100436681222705,-0.09818731117824775,-0.22768434670116433,0.14587332053742808,0.30634573304157553
1984-12-01,597.0,0.0,-0.13100436681222705,-0.13603473227206941,0.025773195876288568,0.6222826086956521
1985-01-01,645.0,0.08040201005025116,0.08040201005025116,-0.07327586206896552,0.14768683274021344,0.7671232876712328
1985-02-01,682.0,0.05736434108527133,0.1423785594639866,0.06396255850234,0.14429530201342278,0.8235294117647058
1985-03-01,671.0,-0.016129032258064502,0.04031007751937987,0.05007824726134591,0.051724137931034475,0.9793510324483776
1985-04-01,620.0,-0.07600596125186287,-0.09090909090909094,0.008130081300812941,-0.0662650602409639,0.6145833333333333
1985-05-01,678.0,0.09354838709677415,0.010432190760059523,0.07619047619047614,0.041474654377880116,0.8324324324324324
1985-06-01,722.0,0.06489675516224191,0.1645161290322581,0.16639741518578344,0.19141914191419152,0.9253333333333333
1985-07-01,766.0,0.06094182825484773,0.12979351032448383,0.35097001763668434,0.33916083916083917,0.882063882063882
1985-08-01,726.0,-0.052219321148825104,0.005540166204986097,0.09667673716012093,0.19407894736842102,0.5093555093555093
1985-09-01,678.0,-0.06611570247933884,-0.11488250652741516,-0.013100436681222738,0.07278481012658222,0.4125000000000001
1985-10-01,655.0,-0.03392330383480824,-0.09779614325068875,0.09715242881072017,0.017080745341614856,0.18231046931407935
1985-11-01,733.0,0.11908396946564892,0.08112094395280245,0.22780569514237858,-0.05174644243208282,0.40690978886756235
1985-12-01,721.0,-0.016371077762619368,0.10076335877862586,0.11782945736434103,0.04341534008683068,0.23883161512027495
1986-01-01,733.0,0.01664355062413314,0.0,0.07478005865102633,0.053160919540229834,0.30427046263345203
1986-02-01,728.0,-0.006821282401091366,0.009708737864077666,0.08494783904619974,0.13572542901716078,0.2214765100671141
1986-03-01,880.0,0.20879120879120872,0.20054570259208737,0.4193548387096775,0.37715179968701085,0.3793103448275863
1986-04-01,857.0,-0.026136363636363624,0.17719780219780223,0.2640117994100295,0.39349593495934965,0.2906626506024097
1986-05-01,789.0,-0.07934655775962662,-0.1034090909090909,0.0927977839335179,0.2523809523809524,0.21198156682027647
1986-06-01,728.0,-0.07731305449936632,-0.1505250875145857,-0.04960835509138384,0.1760904684975768,0.20132013201320142
1986-07-01,698.0,-0.04120879120879117,-0.11533586818757924,-0.038567493112947604,0.23104056437389775,0.2202797202797202
1986-08-01,621.0,-0.11031518624641834,-0.146978021978022,-0.08407079646017701,-0.0619335347432024,0.021381578947368363
1986-09-01,763.0,0.2286634460547503,0.09312320916905437,0.16488549618320603,0.11062590975254727,0.20727848101265822
1986-10-01,669.0,-0.1231979030144168,0.07729468599033806,-0.08731241473397,0.12060301507537696,0.03881987577639756
1986-11-01,707.0,0.05680119581464882,-0.07339449541284404,-0.01941747572815533,0.1842546063651591,-0.08538163001293664
1986-12-01,784.0,0.10891089108910901,0.1718983557548579,0.06957708049113243,0.21550387596899223,0.134587554269175
1987-01-01,709.0,-0.09566326530612246,0.0028288543140029265,-0.026098901098901117,0.03958944281524923,0.018678160919540332
1987-02-01,732.0,0.03244005641748937,-0.06632653061224492,-0.1681818181818182,0.09090909090909083,0.14196567862714504
1987-03-01,713.0,-0.025956284153005438,0.005641748942172065,-0.1680280046674446,0.1499999999999999,0.11580594679186218
1987-04-01,735.0,0.030855539971949453,0.004098360655737654,-0.0684410646387833,0.08407079646017701,0.19512195121951215
1987-05-01,651.0,-0.11428571428571432,-0.08695652173913049,-0.10576923076923073,-0.0983379501385041,0.03333333333333344
1987-06-01,637.0,-0.021505376344086002,-0.1333333333333333,-0.08739255014326652,-0.16840731070496084,0.029079159935379684
1987-07-01,658.0,0.03296703296703307,0.010752688172043001,0.05958132045088571,-0.09366391184572997,0.16049382716049387
1987-08-01,657.0,-0.001519756838905817,0.031397174254317095,-0.13892529488859762,-0.030973451327433676,-0.007552870090634434
1987-09-01,666.0,0.013698630136986356,0.012158054711246091,-0.004484304932735439,0.016793893129771087,-0.03056768558951961
1987-10-01,650.0,-0.024024024024024038,-0.010654490106544956,-0.08062234794908063,-0.11323328785811737,0.08877721943048567
1987-11-01,625.0,-0.038461538461538436,-0.06156156156156156,-0.20280612244897955,-0.13314840499306524,0.04690117252931314
1987-12-01,595.0,-0.04800000000000004,-0.08461538461538465,-0.16078984485190406,-0.18826739427012273,-0.07751937984496127
1988-01-01,585.0,-0.01680672268907568,-0.06399999999999995,-0.2008196721311475,-0.1964285714285714,-0.14222873900293254
1988-02-01,663.0,0.1333333333333333,0.11428571428571432,-0.07012622720897621,-0.24659090909090908,-0.011922503725782407
1988-03-01,669.0,0.009049773755656076,0.14358974358974352,-0.0897959183673469,-0.21936989498249704,0.07903225806451619
1988-04-01,699.0,0.04484304932735417,0.05429864253393668,0.07373271889400912,-0.11406844106463876,0.030973451327433565
1988-05-01,684.0,-0.02145922746781115,0.022421524663677195,0.07378335949764514,-0.06043956043956045,-0.052631578947368474
1988-06-01,717.0,0.04824561403508776,0.025751072961373467,0.08966565349544076,0.027220630372492893,-0.06396866840731075
1988-07-01,679.0,-0.05299860529986056,-0.007309941520467822,0.03348554033485551,0.09339774557165859,-0.06473829201101933
1988-08-01,688.0,0.013254786450662692,-0.040446304044630454,0.033033033033033066,-0.09829619921363042,0.014749262536873253
1988-09-01,703.0,0.021802325581395277,0.0353460972017674,0.08153846153846156,0.05082212257100149,0.07328244274809159
1988-10-01,718.0,0.021337126600284417,0.043604651162790775,0.14880000000000004,0.01555869872701554,-0.02046384720327421
1988-11-01,628.0,-0.12534818941504178,-0.10668563300142242,0.055462184873949605,-0.19897959183673475,-0.12898751733703195
1988-12-01,658.0,0.047770700636942776,-0.08356545961002781,0.12478632478632479,-0.07193229901269393,-0.10231923601637105
1989-01-01,719.0,0.09270516717325239,0.14490445859872603,0.08446455505279027,-0.01775956284153002,-0.012362637362637319
1989-02-01,622.0,-0.13490959666203062,-0.054711246200607855,-0.07025411061285503,-0.12762973352033657,-0.2931818181818182
1989-03-01,567.0,-0.08842443729903537,-0.21140472878998606,-0.18884120171673824,-0.22857142857142854,-0.338389731621937
1989-04-01,608.0,0.07231040564373892,-0.022508038585209,-0.11111111111111116,-0.0660522273425499,-0.229404309252218
1989-05-01,656.0,0.07894736842105265,0.15696649029982357,-0.0850767085076709,0.02982731554160134,-0.09890109890109888
1989-06-01,642.0,-0.021341463414634165,0.05592105263157898,-0.05449189985272462,-0.024316109422492405,-0.08022922636103147
1989-07-01,731.0,0.13862928348909653,0.11432926829268286,0.0625,0.11263318112633192,0.17713365539452486
1989-08-01,697.0,-0.046511627906976716,0.08566978193146424,-0.008534850640113834,0.04654654654654644,-0.08650065530799478
1989-09-01,639.0,-0.08321377331420376,-0.12585499316005477,-0.11002785515320335,-0.01692307692307693,-0.04484304932735428
1989-10-01,645.0,0.009389671361502261,-0.07460545193687229,0.027070063694267565,0.03200000000000003,-0.08769448373408772
1989-11-01,684.0,0.0604651162790697,0.07042253521126751,0.03951367781155013,0.14957983193277302,-0.12755102040816324
1989-12-01,630.0,-0.07894736842105265,-0.023255813953488413,-0.12378303198887342,0.07692307692307687,-0.1114245416078985
1990-01-01,620.0,-0.015873015873015928,-0.0935672514619883,-0.003215434083601254,-0.06485671191553544,-0.15300546448087426
1990-02-01,591.0,-0.04677419354838708,-0.06190476190476191,0.042328042328042326,-0.11659192825112108,-0.17110799438990187
1990-03-01,574.0,-0.02876480541455162,-0.0741935483870968,-0.05592105263157898,-0.178826895565093,-0.21904761904761905
1990-04-01,542.0,-0.05574912891986061,-0.08291032148900168,-0.1737804878048781,-0.20760233918128657,-0.16743471582181257
1990-05-01,534.0,-0.014760147601476037,-0.06968641114982577,-0.16822429906542058,-0.2552301255230126,-0.16169544740973307
1990-06-01,545.0,0.020599250936329527,0.005535055350553542,-0.2544459644322845,-0.19734904270986742,-0.17173252279635254
1990-07-01,542.0,-0.0055045871559632475,0.014981273408239737,-0.22238163558106172,-0.21220930232558144,-0.17503805175038056
1990-08-01,528.0,-0.02583025830258301,-0.031192660550458662,-0.17370892018779338,-0.24893314366998576,-0.2072072072072072
1990-09-01,496.0,-0.06060606060606055,-0.08487084870848705,-0.2310077519379845,-0.30919220055710306,-0.2369230769230769
1990-10-01,465.0,-0.0625,-0.11931818181818177,-0.3201754385964912,-0.25955414012738853,-0.256
1990-11-01,493.0,0.06021505376344094,-0.006048387096774244,-0.21746031746031746,-0.2507598784194529,-0.17142857142857137
1990-12-01,464.0,-0.05882352941176472,-0.0021505376344086446,-0.25161290322580643,-0.3546592489568846,-0.20683760683760688
1991-01-01,401.0,-0.13577586206896552,-0.18661257606490878,-0.3214890016920474,-0.3553054662379421,-0.39517345399698345
1991-02-01,482.0,0.2019950124688279,0.0387931034482758,-0.16027874564459932,-0.1499118165784833,-0.2795216741405082
1991-03-01,507.0,0.051867219917012486,0.2643391521197007,-0.06457564575645758,-0.16611842105263153,-0.27467811158798283
1991-04-01,508.0,0.0019723865877712132,0.053941908713692976,-0.048689138576779034,-0.22560975609756095,-0.2573099415204678
1991-05-01,517.0,0.017716535433070835,0.019723865877712132,-0.05137614678899083,-0.19470404984423673,-0.27894002789400274
1991-06-01,516.0,-0.0019342359767892114,0.015748031496062964,-0.047970479704797064,-0.2941176470588235,-0.24005891016200298
1991-07-01,511.0,-0.009689922480620172,-0.011605415860735047,-0.032196969696969724,-0.266857962697274,-0.25726744186046513
1991-08-01,526.0,0.02935420743639927,0.019379844961240345,0.06048387096774199,-0.17683881064162754,-0.25177809388335703
1991-09-01,487.0,-0.07414448669201523,-0.046966731898238745,0.047311827956989294,-0.2449612403100775,-0.32172701949860727
1991-10-01,524.0,0.07597535934291577,-0.0038022813688213253,0.06288032454361048,-0.23391812865497075,-0.16560509554140124
1991-11-01,575.0,0.09732824427480913,0.1806981519507187,0.23922413793103448,-0.08730158730158732,-0.12613981762917936
1991-12-01,558.0,-0.029565217391304355,0.06488549618320616,0.3915211970074812,-0.09999999999999998,-0.2239221140472879
1992-01-01,676.0,0.21146953405017932,0.17565217391304344,0.4024896265560165,0.143824027072758,0.08681672025723475
1992-02-01,639.0,-0.05473372781065089,0.14516129032258074,0.2603550295857988,0.11324041811846697,0.12698412698412698
1992-03-01,553.0,-0.13458528951486703,-0.18195266272189348,0.0885826771653544,0.02029520295202958,-0.09046052631578949
1992-04-01,546.0,-0.012658227848101222,-0.14553990610328638,0.05609284332688591,0.022471910112359605,-0.16768292682926833
1992-05-01,554.0,0.0146520146520146,0.001808318264014508,0.07364341085271309,0.016513761467889854,-0.1370716510903427
1992-06-01,596.0,0.07581227436823101,0.09157509157509147,0.16634050880626217,0.09963099630996308,-0.18467852257181938
1992-07-01,627.0,0.052013422818791843,0.13176895306859215,0.1920152091254752,0.1875,-0.1004304160688666
1992-08-01,636.0,0.014354066985645897,0.06711409395973145,0.30595482546201236,0.282258064516129,-0.0046948356807511304
1992-09-01,650.0,0.022012578616352307,0.03668261562998398,0.24045801526717558,0.3978494623655915,0.007751937984496138
1992-10-01,621.0,-0.04461538461538461,-0.02358490566037741,0.08000000000000007,0.25963488843813387,-0.09210526315789469
1992-11-01,614.0,-0.011272141706924366,-0.055384615384615365,0.10035842293906816,0.3232758620689655,-0.025396825396825418
1992-12-01,650.0,0.05863192182410426,0.04669887278582929,-0.038461538461538436,0.6209476309226933,0.048387096774193505
1993-01-01,596.0,-0.08307692307692305,-0.02931596091205213,-0.06729264475743346,0.2365145228215768,0.008460236886632888
1993-02-01,604.0,0.01342281879194629,-0.0707692307692308,0.0922242314647379,0.1913214990138068,0.05226480836236935
1993-03-01,602.0,-0.0033112582781457123,0.010067114093959662,0.10256410256410264,0.18503937007874005,0.11070110701107017
1993-04-01,701.0,0.16445182724252483,0.16059602649006632,0.26534296028880866,0.3558994197292069,0.31273408239700373
1993-05-01,626.0,-0.10699001426533528,0.039867109634551534,0.05033557046979875,0.21317829457364335,0.14862385321100913
1993-06-01,653.0,0.04313099041533541,-0.0684736091298146,0.04146730462519943,0.27788649706457935,0.2047970479704797
1993-07-01,655.0,0.003062787136294043,0.0463258785942493,0.029874213836478036,0.24524714828897332,0.24053030303030298
1993-08-01,645.0,-0.01526717557251911,-0.01225114854517606,-0.007692307692307665,0.32443531827515404,0.3004032258064515
1993-09-01,726.0,0.12558139534883717,0.10839694656488552,0.16908212560386482,0.3854961832061068,0.5612903225806452
1993-10-01,704.0,-0.030303030303030276,0.09147286821705425,0.14657980456026065,0.22434782608695647,0.4279918864097363
1993-11-01,769.0,0.09232954545454541,0.059228650137741035,0.18307692307692314,0.37813620071684584,0.6573275862068966
1993-12-01,812.0,0.0559167750325098,0.15340909090909083,0.36241610738255026,0.20118343195266264,1.0249376558603491
1994-01-01,619.0,-0.23768472906403937,-0.1950585175552666,0.024834437086092676,-0.031298904538341166,0.2842323651452283
1994-02-01,686.0,0.10823909531502429,-0.15517241379310343,0.13953488372093026,0.240506329113924,0.3530571992110454
1994-03-01,747.0,0.08892128279883371,0.2067851373182552,0.06562054208273893,0.36813186813186816,0.47047244094488194
1994-04-01,692.0,-0.07362784471218209,0.008746355685131268,0.10543130990415328,0.2490974729241877,0.33849129593810434
1994-05-01,691.0,-0.0014450867052022698,-0.07496653279785814,0.05819295558958659,0.15939597315436238,0.33914728682170536
1994-06-01,621.0,-0.10130246020260492,-0.10260115606936415,-0.051908396946564905,-0.009569377990430672,0.2152641878669277
1994-07-01,628.0,0.011272141706924366,-0.09117221418234445,-0.02635658914728678,-0.012578616352201255,0.19391634980988592
1994-08-01,656.0,0.04458598726114649,0.056360708534621606,-0.09641873278236912,0.009230769230769154,0.3470225872689938
1994-09-01,677.0,0.03201219512195119,0.07802547770700641,-0.03835227272727271,0.09017713365539448,0.2919847328244274
1994-10-01,715.0,0.056129985228951185,0.08993902439024382,-0.070221066319896,0.16449511400651473,0.24347826086956514
1994-11-01,646.0,-0.09650349650349654,-0.04579025110782864,-0.20443349753694584,-0.006153846153846176,0.1577060931899641
1994-12-01,629.0,-0.02631578947368418,-0.12027972027972023,0.016155088852988664,0.05536912751677847,-0.06952662721893488
1995-01-01,626.0,-0.004769475357710662,-0.03095975232198145,-0.08746355685131191,0.036423841059602724,-0.020344287949921713
1995-02-01,559.0,-0.10702875399361023,-0.11128775834658189,-0.25167336010709507,-0.0714285714285714,0.010849909584086825
1995-03-01,616.0,0.10196779964221814,-0.015974440894568676,-0.10982658959537572,-0.12125534950071326,0.1282051282051282
1995-04-01,621.0,0.008116883116883189,0.11091234347048307,-0.10130246020260492,-0.007987220447284393,0.12093862815884471
1995-05-01,674.0,0.08534621578099832,0.0941558441558441,0.08534621578099832,0.03215926493108734,0.1308724832214765
1995-06-01,725.0,0.07566765578635004,0.16747181964573277,0.15445859872611467,0.10687022900763354,0.15629984051036683
1995-07-01,765.0,0.05517241379310356,0.13501483679525217,0.16615853658536595,0.18604651162790709,0.20283018867924518
1995-08-01,701.0,-0.08366013071895428,-0.03310344827586209,0.03545051698670609,-0.03443526170798894,0.07846153846153836
1995-09-01,678.0,-0.032810271041369465,-0.11372549019607847,-0.051748251748251706,-0.03693181818181823,0.09178743961352653
1995-10-01,696.0,0.026548672566371723,-0.007132667617689048,0.07739938080495357,-0.09492847854356312,0.1335504885993486
1995-11-01,664.0,-0.04597701149425293,-0.020648967551622377,0.055643879173290944,-0.18226600985221675,0.021538461538461506
1995-12-01,709.0,0.06777108433734935,0.018678160919540332,0.13258785942492013,0.1453957996768982,0.1895973154362416
1996-01-01,714.0,0.007052186177715081,0.07530120481927716,0.27728085867620744,0.04081632653061229,0.18211920529801318
1996-02-01,769.0,0.07703081232492992,0.08462623413258119,0.24837662337662336,0.029451137884872747,0.27740863787375414
1996-03-01,721.0,-0.062418725617685356,0.009803921568627416,0.16103059581320456,0.041907514450867156,0.02853067047075597
1996-04-01,736.0,0.020804438280166426,-0.042912873862158696,0.09198813056379818,0.06512301013024602,0.17571884984025554
1996-05-01,746.0,0.013586956521739024,0.03467406380027738,0.028965517241379413,0.20128824476650564,0.14241960183767222
1996-06-01,721.0,-0.03351206434316356,-0.020380434782608647,-0.05751633986928106,0.14808917197452232,0.10076335877862586
1996-07-01,770.0,0.06796116504854366,0.03217158176943702,0.09843081312410851,0.1737804878048781,0.193798449612403
1996-08-01,826.0,0.07272727272727275,0.14563106796116498,0.21828908554572268,0.22008862629246684,0.13774104683195598
1996-09-01,770.0,-0.06779661016949157,0.0,0.10632183908045967,0.07692307692307687,0.09375
1996-10-01,720.0,-0.06493506493506496,-0.12832929782082325,0.0843373493975903,0.11455108359133126,-0.06371911573472044
1996-11-01,771.0,0.0708333333333333,0.0012987012987013546,0.08744710860366722,0.22575516693163755,-0.05049261083743839
1996-12-01,805.0,0.044098573281452724,0.11805555555555558,0.12745098039215685,0.28594249201277955,0.30048465266558977
1997-01-01,830.0,0.03105590062111796,0.0765239948119325,0.07932379713914184,0.48479427549194987,0.20991253644314867
1997-02-01,801.0,-0.034939759036144546,-0.004968944099378869,0.1109570041608876,0.3003246753246753,0.07228915662650603
1997-03-01,831.0,0.03745318352059934,0.00120481927710836,0.12907608695652173,0.3381642512077294,0.2008670520231215
1997-04-01,744.0,-0.10469314079422387,-0.07116104868913853,-0.002680965147453085,0.10385756676557856,0.07670043415340078
1997-05-01,760.0,0.021505376344086002,-0.085439229843562,0.05409153952843271,0.048275862068965614,0.22383252818035437
1997-06-01,793.0,0.04342105263157903,0.0658602150537635,0.029870129870129825,0.036601307189542576,0.2627388535031847
1997-07-01,805.0,0.015132408575031508,0.05921052631578938,-0.025423728813559365,0.14835948644793162,0.22713414634146334
1997-08-01,815.0,0.012422360248447228,0.027742749054224358,0.05844155844155852,0.20206489675516215,0.20384047267355987
1997-09-01,840.0,0.030674846625766916,0.04347826086956519,0.16666666666666674,0.2068965517241379,0.1748251748251748
1997-10-01,800.0,-0.04761904761904767,-0.018404907975460127,0.03761348897535677,0.20481927710843384,0.23839009287925705
1997-11-01,864.0,0.08000000000000007,0.02857142857142847,0.0732919254658384,0.21861777150916795,0.37360890302066774
1997-12-01,793.0,-0.08217592592592593,-0.008750000000000036,-0.04457831325301209,0.11064425770308128,0.2667731629392971
1998-01-01,872.0,0.09962168978562413,0.0092592592592593,0.08863920099875156,0.13394018205461644,0.5599284436493739
1998-02-01,866.0,-0.006880733944954143,0.09205548549810838,0.042117930204572884,0.2011095700416088,0.4058441558441559
1998-03-01,836.0,-0.034642032332563466,-0.041284403669724745,0.12365591397849451,0.13586956521739135,0.3462157809983897
1998-04-01,866.0,0.03588516746411474,0.0,0.13947368421052642,0.1608579088471851,0.28486646884273004
1998-05-01,887.0,0.024249422632794504,0.06100478468899517,0.11853720050441363,0.23023578363384178,0.22344827586206906
1998-06-01,923.0,0.040586245772266105,0.06581986143187057,0.14658385093167703,0.1987012987012986,0.20653594771241823
1998-07-01,876.0,-0.050920910075839654,-0.012401352874859106,0.07484662576687118,0.060532687651331685,0.24964336661911557
1998-08-01,846.0,-0.03424657534246578,-0.08342361863488623,0.0071428571428571175,0.09870129870129873,0.24778761061946897
1998-09-01,864.0,0.02127659574468077,-0.013698630136986356,0.08000000000000007,0.19999999999999996,0.24137931034482762
1998-10-01,893.0,0.03356481481481488,0.05555555555555558,0.03356481481481488,0.158236057068742,0.3448795180722892
1998-11-01,995.0,0.1142217245240762,0.15162037037037046,0.25472887767969743,0.2360248447204969,0.4033850493653033
1998-12-01,949.0,-0.04623115577889447,0.06270996640537518,0.08830275229357798,0.1433734939759037,0.32913165266106437
1999-01-01,875.0,-0.07797681770284515,-0.12060301507537685,0.010392609699769073,0.09238451935081149,0.13784135240572182
1999-02-01,848.0,-0.030857142857142805,-0.10642781875658591,0.014354066985645897,0.020457280385078214,0.17614424410540908
1999-03-01,863.0,0.017688679245283057,-0.013714285714285679,-0.0034642032332563577,0.15994623655913975,0.17255434782608692
1999-04-01,918.0,0.06373117033603704,0.08254716981132071,0.03494926719278468,0.20789473684210535,0.23056300268096508
1999-05-01,888.0,-0.0326797385620915,0.028968713789107703,-0.037919826652221045,0.11979823455233296,0.23162274618585288
1999-06-01,923.0,0.0394144144144144,0.005446623093681824,0.053652968036529636,0.14658385093167703,0.1987012987012986
1999-07-01,900.0,-0.024918743228602436,0.013513513513513598,0.06382978723404253,0.10429447852760743,0.08958837772397099
1999-08-01,893.0,-0.007777777777777772,-0.03250270855904658,0.03356481481481488,0.0630952380952381,0.15974025974025974
1999-09-01,826.0,-0.0750279955207167,-0.0822222222222222,-0.0750279955207167,0.03249999999999997,0.14722222222222214
1999-10-01,872.0,0.0556900726392251,-0.023516237402015694,-0.12361809045226135,0.0092592592592593,0.13099870298313876
1999-11-01,863.0,-0.010321100917431214,0.044794188861985385,-0.09062170706006323,0.08827238335435061,0.07204968944099388
1999-12-01,873.0,0.011587485515643037,0.0011467889908256534,-0.0022857142857143353,0.0011467889908256534,0.051807228915662584
2000-01-01,873.0,0.0,0.011587485515643037,0.02948113207547176,0.008083140877598094,0.0898876404494382
