,HSN1F_M,HSN1F_M_PCT_CHG,HSN1F_Q_PCT_CHG,HSN1F_A_PCT_CHG,HSN1F_2A_PCT_CHG,HSN1F_3A_PCT_CHG
2000-02-01,856.0,-0.019473081328751474,-0.019473081328751474,-0.008111239860950192,0.02392344497607657,0.030084235860409203
2000-03-01,900.0,0.051401869158878455,0.030927835051546282,-0.019607843137254943,0.03926096997690531,0.20967741935483875
2000-04-01,841.0,-0.06555555555555559,-0.017523364485981352,-0.05292792792792789,-0.05186020293122884,0.1065789473684211
2000-05-01,857.0,0.019024970273483932,-0.04777777777777781,-0.07150595882990252,-0.07150595882990252,0.08070617906683486
2000-06-01,793.0,-0.07467911318553089,-0.057074910820451796,-0.11888888888888893,-0.0947488584474886,-0.014906832298136607
2000-07-01,887.0,0.11853720050441363,0.035005834305717576,-0.006718924972004436,0.048463356973995175,0.08834355828220852
2000-08-01,848.0,-0.04396843291995489,0.06935687263556112,0.026634382566586012,-0.01851851851851849,0.00952380952380949
2000-09-01,912.0,0.07547169811320753,0.028184892897406888,0.04587155963302747,0.02127659574468077,0.1399999999999999
2000-10-01,933.0,0.023026315789473673,0.10023584905660377,0.0811123986095017,-0.062311557788944705,0.07986111111111116
2000-11-01,880.0,-0.05680600214362275,-0.03508771929824561,0.008018327605956443,-0.07270811380400422,0.10970996216897855
2000-12-01,983.0,0.11704545454545445,0.05359056806002149,0.12600229095074456,0.12342857142857144,0.1272935779816513
2001-01-01,936.0,-0.047812817904374416,0.06363636363636371,0.09345794392523366,0.10377358490566047,0.0808314087759816
2001-02-01,963.0,0.028846153846153744,-0.020345879959308255,0.07000000000000006,0.11587485515643103,0.15191387559808622
2001-03-01,939.0,-0.024922118380062308,0.0032051282051281937,0.11652794292508917,0.02287581699346397,0.08429561200923796
2001-04-01,909.0,-0.03194888178913735,-0.05607476635514019,0.0606767794632439,0.023648648648648685,0.024802705749718212
2001-05-01,885.0,-0.02640264026402639,-0.057507987220447254,0.11601513240857497,-0.041170097508125725,-0.041170097508125725
2001-06-01,882.0,-0.003389830508474523,-0.02970297029702973,-0.005636978579481422,-0.020000000000000018,0.006849315068493178
2001-07-01,880.0,-0.0022675736961451642,-0.005649717514124242,0.037735849056603765,-0.014557670772676334,0.04018912529550822
2001-08-01,866.0,-0.015909090909090873,-0.01814058956916098,-0.05043859649122806,0.04842615012106544,0.0023148148148148806
2001-09-01,853.0,-0.01501154734411081,-0.030681818181818143,-0.08574490889603426,-0.02178899082568808,-0.044792833146696576
2001-10-01,871.0,0.021101992966002348,0.005773672055427337,-0.010227272727272751,0.009269988412514474,-0.12462311557788941
2001-11-01,924.0,0.06084959816303104,0.08323563892145369,-0.0600203458799593,0.05841924398625431,-0.026343519494204437
2001-12-01,979.0,0.059523809523809534,0.12399540757749716,0.045940170940171,0.12142038946162659,0.11885714285714277
2002-01-01,880.0,-0.101123595505618,-0.04761904761904767,-0.08618899273104885,0.028037383177569986,0.037735849056603765
2002-02-01,948.0,0.07727272727272738,-0.03166496424923393,0.009584664536741228,0.05333333333333323,0.09849362688296637
2002-03-01,923.0,-0.026371308016877593,0.04886363636363633,0.015401540154015292,0.09750297265160524,0.005446623093681824
2002-04-01,936.0,0.014084507042253502,-0.012658227848101222,0.057627118644067776,0.09218203033838979,0.054054054054053946
2002-05-01,978.0,0.044871794871794934,0.0595882990249188,0.10884353741496589,0.23329129886506927,0.0595882990249188
2002-06-01,957.0,-0.021472392638036797,0.022435897435897356,0.08749999999999991,0.07891770011273946,0.06333333333333324
2002-07-01,956.0,-0.0010449320794148065,-0.02249488752556239,0.10392609699769051,0.12735849056603765,0.07054871220604708
2002-08-01,1014.0,0.060669456066945626,0.059561128526645746,0.18874560375146543,0.11184210526315796,0.2276029055690072
2002-09-01,1044.0,0.029585798816567976,0.09205020920502083,0.19862227324913895,0.11897106109324751,0.1972477064220184
2002-10-01,1006.0,-0.036398467432950166,-0.007889546351084853,0.08874458874458879,0.14318181818181808,0.16570104287369647
2002-11-01,1024.0,0.017892644135188762,-0.019157088122605415,0.04596527068437184,0.04170905391658186,0.17296678121420395
2002-12-01,1048.0,0.0234375,0.041749502982107334,0.19090909090909092,0.11965811965811968,0.20045819014891175
2003-01-01,999.0,-0.0467557251908397,-0.0244140625,0.053797468354430444,0.03738317757009346,0.1670560747663552
2003-02-01,936.0,-0.06306306306306309,-0.10687022900763354,0.014084507042253502,-0.0031948881789137795,0.040000000000000036
2003-03-01,999.0,0.06730769230769229,0.0,0.06730769230769229,0.0990099009900991,0.18787158145065397
2003-04-01,1012.0,0.013013013013013053,0.08119658119658113,0.03476482617586907,0.1435028248587571,0.18086347724620766
2003-05-01,1078.0,0.0652173913043479,0.07907907907907918,0.12643678160919536,0.22222222222222232,0.35939470365699866
2003-06-01,1193.0,0.10667903525046385,0.17885375494071143,0.247907949790795,0.3556818181818182,0.34498308906426156
2003-07-01,1168.0,-0.02095557418273264,0.08348794063079779,0.15187376725838275,0.3487297921478061,0.37735849056603765
2003-08-01,1206.0,0.03253424657534243,0.010896898575020852,0.15517241379310343,0.41383352872215706,0.32236842105263164
2003-09-01,1131.0,-0.062189054726368154,-0.03167808219178081,0.12425447316103377,0.29850746268656714,0.212218649517685
2003-10-01,1144.0,0.011494252873563315,-0.051409618573797666,0.1171875,0.23809523809523814,0.30000000000000004
2003-11-01,1093.0,-0.044580419580419584,-0.03359858532272331,0.04293893129770998,0.11644535240040854,0.11190233977619535
2003-12-01,1129.0,0.032936870997255285,-0.013111888111888126,0.13013013013013008,0.28295454545454546,0.20619658119658113
2004-01-01,1165.0,0.03188662533215236,0.06587374199451057,0.24465811965811968,0.22890295358649793,0.20976116303219117
2004-02-01,1159.0,-0.0051502145922747156,0.02657218777679371,0.1601601601601601,0.25568797399783305,0.23429179978700754
2004-03-01,1276.0,0.1009490940465918,0.09527896995708152,0.26086956521739135,0.3632478632478633,0.4037403740374037
2004-04-01,1186.0,-0.07053291536050155,0.023295944779982758,0.1001855287569573,0.212678936605317,0.3401129943502825
2004-05-01,1241.0,0.04637436762225966,-0.027429467084639447,0.0402347024308467,0.2967607105538139,0.40702947845804993
2004-06-01,1180.0,-0.04915390813859788,-0.005059021922428353,0.010273972602739656,0.2343096234309623,0.34090909090909083
2004-07-01,1088.0,-0.07796610169491525,-0.12328767123287676,-0.0978441127694859,0.07297830374753445,0.25635103926097
2004-08-01,1175.0,0.07996323529411775,-0.004237288135593209,0.0389036251105217,0.1254789272030652,0.37749120750293086
2004-09-01,1214.0,0.03319148936170202,0.11580882352941169,0.061188811188811254,0.2067594433399602,0.39380022962112515
2004-10-01,1305.0,0.07495881383855019,0.11063829787234036,0.19396157365050315,0.2744140625,0.41233766233766245
2004-11-01,1179.0,-0.096551724137931,-0.02883031301482697,0.04428697962798944,0.125,0.20429009193054126
2004-12-01,1242.0,0.05343511450381677,-0.0482758620689655,0.06609442060085846,0.2432432432432432,0.4113636363636364
2005-01-01,1203.0,-0.03140096618357491,0.020356234096692072,0.03796376186367567,0.28525641025641035,0.268987341772152
2005-02-01,1319.0,0.09642560266001654,0.06199677938808379,0.03369905956112862,0.32032032032032043,0.4290357529794149
2005-03-01,1328.0,0.006823351023502733,0.10390689941812137,0.11973018549747039,0.31225296442687744,0.41880341880341887
2005-04-01,1260.0,-0.051204819277108404,-0.04473085670962851,0.015310233682514163,0.16883116883116878,0.2883435582822085
2005-05-01,1286.0,0.02063492063492056,-0.031626506024096335,0.0898305084745763,0.07795473595976521,0.34378265412748177
2005-06-01,1274.0,-0.009331259720062213,0.011111111111111072,0.17095588235294112,0.09075342465753433,0.33263598326359833
2005-07-01,1389.0,0.09026687598116179,0.08009331259720054,0.18212765957446808,0.15174129353233834,0.3698224852071006
2005-08-01,1255.0,-0.09647228221742266,-0.01491365777080067,0.03377265238879734,0.10963748894783376,0.20210727969348663
2005-09-01,1244.0,-0.008764940239043839,-0.10439164866810657,-0.04674329501915708,0.0874125874125875,0.23658051689860837
2005-10-01,1336.0,0.07395498392282951,0.06454183266932279,0.13316369804919415,0.222323879231473,0.3046875
2005-11-01,1214.0,-0.0913173652694611,-0.024115755627009627,-0.02254428341384862,0.07528786536758192,0.15839694656488557
2005-12-01,1239.0,0.020593080724876422,-0.07260479041916168,0.029925187032418865,0.06351931330472094,0.24024024024024015
2006-01-01,1174.0,-0.05246166263115415,-0.0329489291598023,-0.10993176648976499,0.012942191544434767,0.25427350427350426
2006-02-01,1061.0,-0.09625212947189099,-0.14366424535916056,-0.20105421686746983,-0.16849529780564265,0.062062062062061996
2006-03-01,1116.0,0.05183788878416595,-0.04940374787052815,-0.11428571428571432,-0.05902192242833049,0.1027667984189724
2006-04-01,1123.0,0.006272401433691677,0.05843543826578701,-0.1267496111975117,-0.09508460918614026,0.04174397031539878
2006-05-01,1086.0,-0.03294746215494215,-0.026881720430107503,-0.1475667189952904,-0.07966101694915251,-0.08968985750209557
2006-06-01,1074.0,-0.011049723756906049,-0.04363312555654497,-0.2267818574514039,-0.012867647058823484,-0.08047945205479456
2006-07-01,965.0,-0.1014897579143389,-0.11141804788213627,-0.2310756972111554,-0.17872340425531918,-0.19983416252072972
2006-08-01,1035.0,0.07253886010362698,-0.03631284916201116,-0.16800643086816724,-0.14744645799011535,-0.08488063660477452
2006-09-01,1016.0,-0.018357487922705307,0.0528497409326425,-0.23952095808383234,-0.22145593869731806,-0.11188811188811187
2006-10-01,941.0,-0.07381889763779526,-0.09082125603864732,-0.22487644151565078,-0.20186598812553014,-0.13906678865507782
2006-11-01,1003.0,0.06588735387885225,-0.012795275590551158,-0.19047619047619047,-0.19243156199677935,-0.11160318866253327
2006-12-01,998.0,-0.004985044865403743,0.060573857598299696,-0.14991482112436116,-0.17040731504571904,-0.14334763948497853
2007-01-01,891.0,-0.10721442885771548,-0.11166500498504484,-0.1602262016965127,-0.32448824867323733,-0.23123382226056943
2007-02-01,828.0,-0.07070707070707072,-0.1703406813627254,-0.25806451612903225,-0.37650602409638556,-0.3510971786833855
2007-03-01,833.0,0.006038647342995196,-0.0650953984287318,-0.2582368655387355,-0.3388888888888889,-0.2976391231028668
2007-04-01,887.0,0.06482593037214879,0.07125603864734309,-0.18324125230202581,-0.3102643856920684,-0.28525382755842066
2007-05-01,842.0,-0.050732807215332576,0.010804321728691502,-0.21601489757914338,-0.3390894819466248,-0.28644067796610173
2007-06-01,793.0,-0.05819477434679332,-0.10597519729425031,-0.17823834196891186,-0.4290856731461483,-0.2711397058823529
2007-07-01,778.0,-0.018915510718789386,-0.07600950118764849,-0.2483091787439613,-0.38007968127490044,-0.33787234042553194
2007-08-01,699.0,-0.10154241645244211,-0.11853720050441363,-0.31200787401574803,-0.43810289389067525,-0.42421746293245466
2007-09-01,686.0,-0.01859799713876964,-0.1182519280205655,-0.2709883103081828,-0.48652694610778446,-0.4743295019157088
2007-10-01,727.0,0.05976676384839652,0.0400572246065809,-0.27517447657028915,-0.4011532125205931,-0.3833757421543681
2007-11-01,641.0,-0.1182943603851444,-0.06559766763848396,-0.3577154308617234,-0.4826472962066183,-0.4838969404186796
2007-12-01,619.0,-0.03432137285491421,-0.14855570839064647,-0.30527497194163866,-0.4727427597955707,-0.485453034081463
2008-01-01,627.0,0.01292407108239102,-0.021840873634945357,-0.24275362318840576,-0.40904806786050896,-0.5246398786959818
2008-02-01,593.0,-0.054226475279106845,-0.04200323101777059,-0.2881152460984394,-0.4686379928315412,-0.5534638554216867
2008-03-01,535.0,-0.09780775716694767,-0.14673046251993616,-0.3968432919954904,-0.5235975066785397,-0.5753968253968254
2008-04-01,536.0,0.0018691588785046953,-0.09612141652613826,-0.36342042755344417,-0.5064456721915285,-0.583203732503888
2008-05-01,504.0,-0.05970149253731338,-0.05794392523364489,-0.36443883984867587,-0.5307262569832403,-0.6043956043956045
2008-06-01,487.0,-0.03373015873015872,-0.09141791044776115,-0.3740359897172236,-0.49533678756476685,-0.6493880489560835
2008-07-01,477.0,-0.02053388090349073,-0.0535714285714286,-0.31759656652360513,-0.5391304347826087,-0.6199203187250997
2008-08-01,435.0,-0.08805031446540879,-0.10677618069815198,-0.36588921282798836,-0.5718503937007874,-0.6503215434083601
2008-09-01,433.0,-0.0045977011494252595,-0.09224318658280928,-0.40440165061898214,-0.5398512221041445,-0.6758982035928144
2008-10-01,393.0,-0.09237875288683606,-0.096551724137931,-0.3868954758190327,-0.6081754735792622,-0.6762767710049423
2008-11-01,389.0,-0.010178117048346036,-0.10161662817551964,-0.37156704361873993,-0.6102204408817635,-0.6860371267150929
2008-12-01,377.0,-0.03084832904884316,-0.040712468193384255,-0.39872408293460926,-0.5768799102132436,-0.6788756388415673
2009-01-01,336.0,-0.10875331564986734,-0.13624678663239076,-0.43338954468802693,-0.5942028985507246,-0.6833176248821866
2009-02-01,372.0,0.1071428571428572,-0.01326259946949604,-0.30467289719626167,-0.553421368547419,-0.6666666666666667
2009-03-01,339.0,-0.08870967741935487,0.008928571428571397,-0.3675373134328358,-0.6178128523111612,-0.6981300089047195
2009-04-01,337.0,-0.005899705014749235,-0.09408602150537637,-0.3313492063492064,-0.5997624703087886,-0.6896869244935544
2009-05-01,376.0,0.11572700296735916,0.10914454277286145,-0.22792607802874743,-0.5258511979823455,-0.6499068901303537
2009-06-01,393.0,0.04521276595744683,0.16617210682492578,-0.17610062893081757,-0.49485861182519275,-0.5927461139896373
2009-07-01,411.0,0.04580152671755733,0.09308510638297873,-0.05517241379310345,-0.41201716738197425,-0.6028985507246376
2009-08-01,418.0,0.017031630170316392,0.06361323155216292,-0.034642032332563466,-0.39067055393586003,-0.5885826771653544
2009-09-01,386.0,-0.07655502392344493,-0.06082725060827254,-0.01781170483460559,-0.469050894085282,-0.5897980871413391
2009-10-01,396.0,0.02590673575129543,-0.052631578947368474,0.01799485861182526,-0.3822152886115444,-0.6051844466600199
2009-11-01,375.0,-0.05303030303030298,-0.02849740932642486,-0.0053050397877983935,-0.3941841680129241,-0.624248496993988
2009-12-01,352.0,-0.06133333333333335,-0.11111111111111116,0.04761904761904767,-0.4385964912280702,-0.6049382716049383
2010-01-01,345.0,-0.019886363636363646,-0.07999999999999996,-0.07258064516129037,-0.418212478920742,-0.5833333333333333
2010-02-01,336.0,-0.02608695652173909,-0.045454545454545414,-0.008849557522123908,-0.3719626168224299,-0.5966386554621849
2010-03-01,381.0,0.1339285714285714,0.10434782608695659,0.13056379821958464,-0.28917910447761197,-0.5704622322435176
2010-04-01,422.0,0.1076115485564304,0.25595238095238093,0.12234042553191493,-0.16269841269841268,-0.498812351543943
2010-05-01,280.0,-0.3364928909952607,-0.2650918635170604,-0.28753180661577604,-0.42505133470225875,-0.6469104665825978
2010-06-01,305.0,0.08928571428571419,-0.27725118483412325,-0.25790754257907544,-0.360587002096436,-0.6079691516709511
2010-07-01,283.0,-0.0721311475409836,0.010714285714285676,-0.32296650717703346,-0.34942528735632183,-0.5951359084406295
2010-08-01,282.0,-0.0035335689045936647,-0.07540983606557372,-0.26943005181347146,-0.348729792147806,-0.5889212827988338
2010-09-01,317.0,0.12411347517730498,0.12014134275618371,-0.1994949494949495,-0.19338422391857502,-0.5639614855570839
2010-10-01,291.0,-0.082018927444795,0.03191489361702127,-0.22399999999999998,-0.25192802056555275,-0.5460218408736349
2010-11-01,287.0,-0.013745704467353903,-0.09463722397476337,-0.18465909090909094,-0.23872679045092837,-0.5363489499192245
2010-12-01,326.0,0.13588850174216027,0.1202749140893471,-0.05507246376811592,-0.029761904761904767,-0.4800637958532695
2011-01-01,307.0,-0.05828220858895705,0.06968641114982588,-0.08630952380952384,-0.17473118279569888,-0.4822934232715008
2011-02-01,270.0,-0.12052117263843654,-0.17177914110429449,-0.2913385826771654,-0.20353982300884954,-0.4953271028037384
2011-03-01,300.0,0.11111111111111116,-0.0228013029315961,-0.2890995260663507,-0.10979228486646886,-0.4402985074626866
2011-04-01,310.0,0.03333333333333344,0.14814814814814814,0.1071428571428572,-0.17553191489361697,-0.3849206349206349
2011-05-01,305.0,-0.016129032258064502,0.016666666666666607,0.0,-0.22391857506361323,-0.3737166324435318
2011-06-01,301.0,-0.013114754098360604,-0.029032258064516148,0.06360424028268552,-0.26763990267639903,-0.3689727463312369
2011-07-01,296.0,-0.01661129568106312,-0.02950819672131144,0.049645390070921946,-0.29186602870813394,-0.3195402298850575
2011-08-01,299.0,0.010135135135135087,-0.006644518272425293,-0.056782334384858024,-0.22538860103626945,-0.30946882217090066
2011-09-01,304.0,0.01672240802675584,0.027027027027026973,0.04467353951890041,-0.23232323232323238,-0.22646310432569972
2011-10-01,316.0,0.03947368421052633,0.05685618729096986,0.10104529616724744,-0.15733333333333333,-0.1876606683804627
2011-11-01,328.0,0.03797468354430378,0.07894736842105265,0.006134969325153339,-0.06818181818181823,-0.12997347480106103
2011-12-01,341.0,0.03963414634146334,0.07911392405063289,0.11074918566775249,-0.011594202898550732,0.014880952380952328
2012-01-01,335.0,-0.017595307917888547,0.021341463414634054,0.2407407407407407,-0.0029761904761904656,-0.09946236559139787
2012-02-01,366.0,0.09253731343283578,0.07331378299120228,0.21999999999999997,-0.03937007874015752,0.07964601769911495
2012-03-01,354.0,-0.032786885245901676,0.05671641791044779,0.14193548387096766,-0.16113744075829384,0.05044510385756684
2012-04-01,354.0,0.0,-0.032786885245901676,0.16065573770491803,0.26428571428571423,-0.058510638297872286
2012-05-01,370.0,0.04519774011299438,0.04519774011299438,0.22923588039867115,0.21311475409836067,-0.058524173027989845
2012-06-01,360.0,-0.027027027027026973,0.016949152542372836,0.21621621621621623,0.2720848056537102,-0.12408759124087587
2012-07-01,369.0,0.02499999999999991,-0.002702702702702675,0.234113712374582,0.3085106382978724,-0.11722488038277512
2012-08-01,375.0,0.016260162601626105,0.04166666666666674,0.23355263157894735,0.18296529968454256,-0.02849740932642486
2012-09-01,385.0,0.026666666666666616,0.04336043360433606,0.2183544303797469,0.32302405498281783,-0.02777777777777779
2012-10-01,358.0,-0.07012987012987015,-0.04533333333333334,0.09146341463414642,0.2473867595818815,-0.04533333333333334
2012-11-01,392.0,0.0949720670391061,0.018181818181818077,0.14956011730205288,0.2024539877300613,0.11363636363636354
2012-12-01,399.0,0.017857142857142794,0.11452513966480438,0.19104477611940296,0.2996742671009771,0.15652173913043477
2013-01-01,446.0,0.1177944862155389,0.1377551020408163,0.21857923497267762,0.6518518518518519,0.32738095238095233
2013-02-01,447.0,0.0022421524663676085,0.12030075187969924,0.2627118644067796,0.49,0.17322834645669283
2013-03-01,444.0,-0.006711409395973145,-0.004484304932735439,0.2542372881355932,0.43225806451612914,0.05213270142180093
2013-04-01,441.0,-0.006756756756756799,-0.01342281879194629,0.19189189189189193,0.4459016393442623,0.575
2013-05-01,428.0,-0.02947845804988658,-0.036036036036036,0.18888888888888888,0.4219269102990033,0.40327868852459026
2013-06-01,470.0,0.0981308411214954,0.06575963718820854,0.2737127371273713,0.5878378378378379,0.6607773851590106
2013-07-01,375.0,-0.2021276595744681,-0.12383177570093462,0.0,0.254180602006689,0.32978723404255317
2013-08-01,381.0,0.016000000000000014,-0.18936170212765957,-0.010389610389610393,0.2532894736842106,0.20189274447949535
2013-09-01,403.0,0.05774278215223094,0.07466666666666666,0.12569832402234637,0.27531645569620244,0.3848797250859106
2013-10-01,444.0,0.1017369727047146,0.16535433070866135,0.13265306122448983,0.35365853658536595,0.5470383275261324
2013-11-01,446.0,0.0045045045045044585,0.10669975186104219,0.1177944862155389,0.3079178885630498,0.36809815950920255
2013-12-01,433.0,-0.029147982062780242,-0.024774774774774744,-0.029147982062780242,0.29253731343283573,0.4104234527687296
2014-01-01,445.0,0.02771362586605086,-0.0022421524663677195,-0.004474272930648726,0.21584699453551903,0.6481481481481481
2014-02-01,429.0,-0.035955056179775235,-0.009237875288683584,-0.03378378378378377,0.21186440677966112,0.42999999999999994
2014-03-01,409.0,-0.046620046620046596,-0.08089887640449434,-0.07256235827664403,0.15536723163841804,0.3193548387096774
2014-04-01,400.0,-0.022004889975550168,-0.06759906759906764,-0.06542056074766356,0.08108108108108114,0.3114754098360655
2014-05-01,452.0,0.1299999999999999,0.10513447432762835,-0.03829787234042559,0.25555555555555554,0.5016611295681064
2014-06-01,416.0,-0.07964601769911506,0.040000000000000036,0.10933333333333328,0.12737127371273704,0.4054054054054055
2014-07-01,402.0,-0.033653846153846145,-0.11061946902654862,0.055118110236220375,0.07200000000000006,0.34448160535117056
2014-08-01,455.0,0.1318407960199004,0.09375,0.12903225806451624,0.18181818181818188,0.4967105263157894
2014-09-01,466.0,0.02417582417582409,0.15920398009950243,0.04954954954954949,0.3016759776536313,0.47468354430379756
2014-10-01,472.0,0.012875536480686733,0.03736263736263745,0.058295964125560484,0.20408163265306123,0.4390243902439024
2014-11-01,444.0,-0.05932203389830504,-0.047210300429184504,0.025404157043879882,0.11278195488721798,0.3020527859237536
2014-12-01,488.0,0.0990990990990992,0.03389830508474567,0.09662921348314613,0.094170403587444,0.4567164179104477
2015-01-01,522.0,0.069672131147541,0.17567567567567566,0.21678321678321688,0.16778523489932895,0.42622950819672134
2015-02-01,556.0,0.06513409961685834,0.139344262295082,0.3594132029339854,0.25225225225225234,0.5706214689265536
2015-03-01,485.0,-0.1276978417266187,-0.07088122605363989,0.2124999999999999,0.09977324263038545,0.3700564971751412
2015-04-01,503.0,0.03711340206185576,-0.09532374100719421,0.11283185840707954,0.17523364485981308,0.35945945945945956
2015-05-01,504.0,0.001988071570576455,0.039175257731958846,0.21153846153846145,0.07234042553191489,0.3999999999999999
2015-06-01,474.0,-0.059523809523809534,-0.05765407554671964,0.17910447761194037,0.264,0.2845528455284554
2015-07-01,498.0,0.05063291139240511,-0.011904761904761862,0.09450549450549461,0.30708661417322825,0.32800000000000007
2015-08-01,515.0,0.034136546184738936,0.08649789029535859,0.1051502145922747,0.2779156327543424,0.33766233766233755
2015-09-01,456.0,-0.11456310679611648,-0.08433734939759041,-0.03389830508474578,0.027027027027026973,0.2737430167597765
2015-10-01,476.0,0.04385964912280693,-0.07572815533980581,0.072072072072072,0.06726457399103136,0.2142857142857142
2015-11-01,504.0,0.05882352941176472,0.10526315789473695,0.032786885245901676,0.16397228637413397,0.26315789473684204
2015-12-01,534.0,0.059523809523809534,0.12184873949579833,0.02298850574712641,0.19999999999999996,0.19730941704035865
2016-01-01,519.0,-0.028089887640449396,0.029761904761904656,-0.06654676258992809,0.2097902097902098,0.1610738255033557
2016-02-01,527.0,0.015414258188824581,-0.01310861423220977,0.08659793814432981,0.2885085574572128,0.18693693693693691
2016-03-01,538.0,0.020872865275142205,0.03660886319845846,0.06958250497017882,0.345,0.21995464852607705
2016-04-01,566.0,0.052044609665427455,0.07400379506641364,0.12301587301587302,0.25221238938053103,0.32242990654205617
2016-05-01,558.0,-0.014134275618374548,0.037174721189590976,0.17721518987341778,0.34134615384615374,0.18723404255319154
2016-06-01,560.0,0.0035842293906809264,-0.010600706713780883,0.12449799196787148,0.39303482587064686,0.4933333333333334
2016-07-01,632.0,0.12857142857142856,0.13261648745519716,0.22718446601941755,0.38901098901098896,0.6587926509186353
2016-08-01,572.0,-0.09493670886075944,0.021428571428571352,0.2543859649122806,0.22746781115879822,0.4193548387096775
2016-09-01,566.0,-0.010489510489510523,-0.10443037974683544,0.18907563025210083,0.19915254237288127,0.27477477477477485
2016-10-01,573.0,0.012367491166077826,0.0017482517482516613,0.13690476190476186,0.29054054054054057,0.2847533632286996
2016-11-01,568.0,-0.008726003490401424,0.0035335689045936647,0.06367041198501866,0.16393442622950816,0.3117782909930715
2016-12-01,546.0,-0.03873239436619713,-0.04712041884816753,0.052023121387283267,0.04597701149425282,0.22696629213483144
2017-01-01,596.0,0.09157509157509147,0.04929577464788726,0.13092979127134718,0.07194244604316546,0.3892773892773893
2017-02-01,618.0,0.03691275167785224,0.13186813186813184,0.14869888475836435,0.27422680412371125,0.511002444987775
2017-03-01,643.0,0.040453074433656866,0.07885906040268464,0.1360424028268552,0.2783300198807157,0.6074999999999999
2017-04-01,593.0,-0.07776049766718507,-0.04045307443365698,0.06272401433691766,0.17658730158730163,0.31194690265486735
2017-05-01,604.0,0.018549747048903775,-0.06065318818040433,0.07857142857142851,0.2742616033755274,0.45192307692307687
2017-06-01,616.0,0.019867549668874274,0.038785834738617186,-0.025316455696202556,0.2369477911646587,0.5323383084577114
2017-07-01,556.0,-0.09740259740259738,-0.07947019867549665,-0.027972027972028024,0.07961165048543695,0.22197802197802208
2017-08-01,558.0,0.003597122302158251,-0.0941558441558441,-0.014134275618374548,0.2236842105263157,0.19742489270386265
2017-09-01,637.0,0.1415770609318996,0.14568345323741005,0.11169284467713791,0.33823529411764697,0.34957627118644075
2017-10-01,618.0,-0.02982731554160123,0.10752688172043001,0.0880281690140845,0.22619047619047628,0.3918918918918919
2017-11-01,712.0,0.15210355987055024,0.11773940345368916,0.30402930402930406,0.33333333333333326,0.459016393442623
2017-12-01,636.0,-0.1067415730337079,0.029126213592232997,0.06711409395973145,0.22543352601156075,0.21839080459770122
2018-01-01,633.0,-0.004716981132075526,-0.1109550561797753,0.024271844660194164,0.2011385199240987,0.13848920863309355
2018-02-01,663.0,0.04739336492891,0.04245283018867929,0.031104199066874116,0.23234200743494426,0.36701030927835054
2018-03-01,672.0,0.013574660633484115,0.06161137440758302,0.13322091062394614,0.1872791519434629,0.33598409542743535
2018-04-01,633.0,-0.0580357142857143,-0.04524886877828049,0.04801324503311255,0.13440860215053774,0.25595238095238093
2018-05-01,653.0,0.03159557661927326,-0.028273809523809534,0.060064935064935154,0.16607142857142865,0.3776371308016877
2018-06-01,612.0,-0.06278713629402755,-0.033175355450236976,0.1007194244604317,-0.03164556962025311,0.22891566265060237
2018-07-01,606.0,-0.009803921568627416,-0.07197549770290967,0.08602150537634401,0.05944055944055937,0.1766990291262136
2018-08-01,601.0,-0.008250825082508295,-0.017973856209150374,-0.05651491365777084,0.06183745583038869,0.3179824561403508
2018-09-01,609.0,0.01331114808652245,0.004950495049504955,-0.014563106796116498,0.06282722513089012,0.27941176470588225
2018-10-01,549.0,-0.09852216748768472,-0.08652246256239604,-0.2289325842696629,-0.033450704225352124,0.08928571428571419
2018-11-01,599.0,0.09107468123861562,-0.016420361247947435,-0.05817610062893086,0.09706959706959717,0.12172284644194753
2018-12-01,621.0,0.036727879799666185,0.13114754098360648,-0.018957345971563955,0.04194630872483218,0.19653179190751446
